,bus number,fromNode,fromNode_long,fromNode_lat,toNode,toNode_long,toNode_lat,weight,opp
573,82,way/74953804,103.9019955,1.4014905,way/582412271,103.9021137,1.4016896,,1
574,82,way/582412271,103.9021137,1.4016896,way/198458261,103.902587,1.4024658,,1
575,82,way/198458261,103.902587,1.4024658,way/325024332,103.9026466,1.4033011,,1
576,82,way/325024332,103.9026466,1.4033011,Punggol Temp Int(65009),103.9025242,1.404107,,1
577,83,Punggol Temp Int(65009),103.9025242,1.404107,way/325024332,103.9026466,1.4033011,,0
578,83,way/325024332,103.9026466,1.4033011,way/173767827,103.9029803,1.4031145,,0
579,83,way/173767827,103.9029803,1.4031145,way/724076802,103.9031708,1.4034225,,0
580,83,way/724076802,103.9031708,1.4034225,way/476395133,103.9034199,1.4038215,,0
581,83,way/476395133,103.9034199,1.4038215,way/708819911,103.9035459,1.4040253,,0
582,83,way/708819911,103.9035459,1.4040253,way/445282971,103.903687,1.404257,,0
583,83,way/445282971,103.903687,1.404257,way/74953813,103.9037954,1.4044306,,0
584,83,way/74953813,103.9037954,1.4044306,way/74962089,103.9038671,1.4044623,,0
585,83,way/74962089,103.9038671,1.4044623,way/445282963,103.9040093,1.4043935,,0
586,83,way/445282963,103.9040093,1.4043935,way/74962070,103.9045282,1.4041069,,0
587,83,way/74962070,103.9045282,1.4041069,Blk 303D(65221),103.9048174,1.4040774,,0
588,83,Blk 303D(65221),103.9048174,1.4040774,way/476389391,103.9050768,1.4037792,,0
589,83,way/476389391,103.9050768,1.4037792,way/476389390,103.9053743,1.4035741,,0
590,83,way/476389390,103.9053743,1.4035741,way/476389868,103.9057294,1.4033408,,0
591,83,way/476389868,103.9057294,1.4033408,way/476389869,103.9060854,1.4030945,,0
592,83,way/476389869,103.9060854,1.4030945,way/74962084,103.9063092,1.4029304,,0
593,83,way/74962084,103.9063092,1.4029304,way/582412256,103.9064782,1.4028262,,0
594,83,way/582412256,103.9064782,1.4028262,way/74662288,103.9068734,1.4025603,,0
595,83,way/74662288,103.9068734,1.4025603,way/655184948,103.9074646,1.4021456,,0
596,83,way/655184948,103.9074646,1.4021456,way/655184948,103.907859,1.401923,,0
597,83,way/655184948,103.907859,1.401923,Punggol Sec/Blk 601B(65281),103.9106464,1.3999807,,0
598,83,Punggol Sec/Blk 601B(65281),103.9106464,1.3999807,way/476147270,103.9080694,1.4017069,,0
599,83,way/476147270,103.9080694,1.4017069,way/708916869,103.9084669,1.401409,,0
600,83,way/708916869,103.9084669,1.401409,way/476147271,103.9086999,1.4012464,,0
601,83,way/476147271,103.9086999,1.4012464,way/325024331,103.9089333,1.4010886,,0
602,83,way/325024331,103.9089333,1.4010886,way/534638193,103.9090843,1.4009831,,0
603,83,way/534638193,103.9090843,1.4009831,way/75138967,103.9092551,1.4008644,,0
604,83,way/75138967,103.9092551,1.4008644,way/635714418,103.9096081,1.4006113,,0
605,83,way/635714418,103.9096081,1.4006113,way/536982024,103.9102055,1.4001758,,0
606,83,way/536982024,103.9102055,1.4001758,Opp Blk 188(65271),103.9106464,1.3999807,,0
607,83,Opp Blk 188(65271),103.9106464,1.3999807,way/476147262,103.91078,1.3997594,,0
608,83,way/476147262,103.91078,1.3997594,way/476147261,103.9112073,1.399454,,0
609,83,way/476147261,103.9112073,1.399454,way/655190964,103.9117637,1.3990467,,0
610,83,way/655190964,103.9117637,1.3990467,way/620264529,103.9122546,1.3986909,,0
611,83,way/620264529,103.9122546,1.3986909,way/620264528,103.9126742,1.3984024,,0
612,83,way/620264528,103.9126742,1.3984024,way/534638684,103.9129837,1.398185,,0
613,83,way/534638684,103.9129837,1.398185,way/635641069,103.9131517,1.398063,,0
614,83,way/635641069,103.9131517,1.398063,Blk 649(65261),103.9146038,1.3971462,,0
615,83,Blk 649(65261),103.9146038,1.3971462,way/620263126,103.9160256,1.395998,,0
616,83,way/620263126,103.9160256,1.395998,way/696697257,103.9163243,1.3957866,,0
617,83,way/696697257,103.9163243,1.3957866,way/620263125,103.9166003,1.3955908,,0
618,83,way/620263125,103.9166003,1.3955908,way/534636066,103.9167929,1.3954485,,0
619,83,way/534636066,103.9167929,1.3954485,way/74477406,103.9168305,1.3953302,,0
620,83,way/74477406,103.9168305,1.3953302,way/630420434,103.9167293,1.395188,,0
621,83,way/630420434,103.9167293,1.395188,way/476145611,103.9164905,1.394865,,0
622,83,way/476145611,103.9164905,1.394865,Riviera Stn Exit A(65239),103.916123,1.3942075,,0
623,83,Riviera Stn Exit A(65239),103.916123,1.3942075,way/655172009,103.9158136,1.3939314,,0
624,83,way/655172009,103.9158136,1.3939314,way/475941379,103.9152764,1.3931841,,0
625,83,way/475941379,103.9152764,1.3931841,way/620514218,103.9151316,1.3929868,,0
626,83,way/620514218,103.9151316,1.3929868,way/620514217,103.9149772,1.3927764,,0
627,83,way/620514217,103.9149772,1.3927764,way/620514219,103.9148852,1.3926442,,0
628,83,way/620514219,103.9148852,1.3926442,way/620514216,103.9147466,1.3924406,,0
629,83,way/620514216,103.9147466,1.3924406,way/173963241,103.9146128,1.3922479,,0
630,83,way/173963241,103.9146128,1.3922479,way/35092009,103.9145156,1.3922418,,0
631,83,way/35092009,103.9145156,1.3922418,way/620514577,103.914284,1.3924337,,0
632,83,way/620514577,103.914284,1.3924337,way/620514576,103.9140113,1.392657,,0
633,83,way/620514576,103.9140113,1.392657,way/173963244,103.9136841,1.3929187,,0
634,83,way/173963244,103.9136841,1.3929187,way/620514575,103.9134004,1.393147,,0
635,83,way/620514575,103.9134004,1.393147,way/620514878,103.9124308,1.3939458,,0
636,83,way/620514878,103.9124308,1.3939458,Coral Edge Stn Exit A(65179),103.9118997,1.3942822,,0
637,83,Coral Edge Stn Exit A(65179),103.9118997,1.3942822,way/535773836,103.9113722,1.3948128,,0
638,83,way/535773836,103.9113722,1.3948128,way/620514877,103.9110801,1.3950557,,0
639,83,way/620514877,103.9110801,1.3950557,way/534637120,103.9108927,1.3952198,,0
640,83,way/534637120,103.9108927,1.3952198,Meridian Stn Exit A(65169),103.910029,1.3958293,,0
641,83,Meridian Stn Exit A(65169),103.910029,1.3958293,way/534637123,103.90954,1.396298,,0
642,83,way/534637123,103.90954,1.396298,way/620519867,103.9081877,1.3973968,,0
643,83,way/620519867,103.9081877,1.3973968,way/649801185,103.9078244,1.3977026,,0
644,83,way/649801185,103.9078244,1.3977026,way/620519868,103.9075658,1.3979008,,0
645,83,way/620519868,103.9075658,1.3979008,way/620519866,103.9073006,1.3981067,,0
646,83,way/620519866,103.9073006,1.3981067,way/512918169,103.9071746,1.3982113,,0
647,83,way/512918169,103.9071746,1.3982113,way/175052982,103.9070222,1.3983536,,0
648,83,way/175052982,103.9070222,1.3983536,Cove Stn Exit A( 65159),103.9061631,1.3990411,,0
649,83,Cove Stn Exit A( 65159),103.9061631,1.3990411,way/620522276,103.905969,1.3991975,,0
650,83,way/620522276,103.905969,1.3991975,way/620522277,103.9057933,1.3993302,,0
651,83,way/620522277,103.9057933,1.3993302,way/620522275,103.9055425,1.3995032,,0
652,83,way/620522275,103.9055425,1.3995032,way/445282967,103.9052397,1.3997121,,0
653,83,way/445282967,103.9052397,1.3997121,way/445282972,103.9050308,1.3996857,,0
654,83,way/445282972,103.9050308,1.3996857,Blk 102C( 65079),103.9047796,1.3988936,,0
655,83,Opp Blk 103A(65071),103.9041539,1.3984929,way/620522273,103.9045689,1.3990071,,1
656,83,way/620522273,103.9045689,1.3990071,way/620522272,103.904659,1.3992284,,1
657,83,way/620522272,103.904659,1.3992284,way/717055145,103.9047441,1.3994461,,1
658,83,way/717055145,103.9047441,1.3994461,way/620522271,103.9048002,1.3995832,,1
659,83,way/620522271,103.9048002,1.3995832,way/582412281,103.9048816,1.399756,,1
660,83,way/582412281,103.9048816,1.399756,way/174886184,103.9049897,1.3999899,,1
661,83,way/174886184,103.9049897,1.3999899,way/74477400,103.905091,1.4000273,,1
662,83,way/74477400,103.905091,1.4000273,way/582412282,103.9052805,1.3999071,,1
663,83,way/582412282,103.9052805,1.3999071,way/174886180,103.9055732,1.3997351,,1
664,83,way/174886180,103.9055732,1.3997351,way/476148405,103.9058406,1.3995743,,1
665,83,way/476148405,103.9058406,1.3995743,way/708890745,103.9060204,1.3994459,,1
666,83,way/708890745,103.9060204,1.3994459,Cove Stn Exit B(65151),103.9065501,1.3991335,,1
667,83,Cove Stn Exit B(65151),103.9065501,1.3991335,way/476148407,103.9068392,1.3987445,,1
668,83,way/476148407,103.9068392,1.3987445,way/476148409,103.9069952,1.3986145,,1
669,83,way/476148409,103.9069952,1.3986145,way/476148408,103.9071495,1.3984793,,1
670,83,way/476148408,103.9071495,1.3984793,way/75138969,103.9072694,1.3983646,,1
671,83,way/75138969,103.9072694,1.3983646,way/476148411,103.9074061,1.3982609,,1
672,83,way/476148411,103.9074061,1.3982609,way/512918170,103.9081948,1.3976368,,1
673,83,way/512918170,103.9081948,1.3976368,way/476149333,103.9089754,1.3970058,,1
674,83,way/476149333,103.9089754,1.3970058,way/476149334,103.9095205,1.3965583,,1
675,83,way/476149334,103.9095205,1.3965583,Meridian Stn Exit B(65161),103.9098666,1.3963978,,1
676,83,Meridian Stn Exit B(65161),103.9098666,1.3963978,way/476149335,103.910068,1.3961133,,1
677,83,way/476149335,103.910068,1.3961133,way/649392802,103.9104588,1.3957934,,1
678,83,way/649392802,103.9104588,1.3957934,way/476149336,103.9108503,1.3954661,,1
679,83,way/476149336,103.9108503,1.3954661,way/534637114,103.9109988,1.3953432,,1
680,83,way/534637114,103.9109988,1.3953432,way/476149337,103.9111445,1.3952234,,1
681,83,way/476149337,103.9111445,1.3952234,way/383281865,103.9118815,1.3946052,,1
682,83,way/383281865,103.9118815,1.3946052,Coral Edge Stn Exit B(65171),103.9122461,1.3944344,,1
683,83,Coral Edge Stn Exit B(65171),103.9122461,1.3944344,way/476149339,103.9128216,1.3938293,,1
684,83,way/476149339,103.9128216,1.3938293,way/476149338,103.9133427,1.3934032,,1
685,83,way/476149338,103.9133427,1.3934032,way/476149340,103.91365,1.3931405,,1
686,83,way/476149340,103.91365,1.3931405,way/620514212,103.9138191,1.3929834,,1
687,83,way/620514212,103.9138191,1.3929834,way/620514213,103.9140314,1.3927975,,1
688,83,way/620514213,103.9140314,1.3927975,way/218215407,103.9144564,1.3926504,,1
689,83,way/218215407,103.9144564,1.3926504,way/74477408,103.9153411,1.3935515,,1
690,83,way/74477408,103.9153411,1.3935515,Riviera Stn Exit B(65231),103.915795,1.39429,,1
691,83,Riviera Stn Exit B(65231),103.915795,1.39429,way/651978152,103.916034,1.3945559,,1
692,83,way/651978152,103.916034,1.3945559,way/651978151,103.916195,1.3947881,,1
693,83,way/651978151,103.916195,1.3947881,way/476165178,103.9163595,1.3950202,,1
694,83,way/476165178,103.9163595,1.3950202,way/383281863,103.9164937,1.3952065,,1
695,83,way/383281863,103.9164937,1.3952065,way/630420435,103.9165789,1.3953181,,1
696,83,way/630420435,103.9165789,1.3953181,way/383281857,103.9165258,1.3954637,,1
697,83,way/383281857,103.9165258,1.3954637,way/652543423,103.9161396,1.3957488,,1
698,83,way/652543423,103.9161396,1.3957488,Blk 162B(65269),103.9149239,1.3964771,,1
699,83,Blk 162B(65269),103.9149239,1.3964771,way/173963235,103.9147514,1.3967436,,1
700,83,way/173963235,103.9147514,1.3967436,way/652543422,103.9135807,1.3975747,,1
701,83,way/652543422,103.9135807,1.3975747,way/476147257,103.9133572,1.3977306,,1
702,83,way/476147257,103.9133572,1.3977306,way/476147258,103.9130674,1.3979363,,1
703,83,way/476147258,103.9130674,1.3979363,way/534638687,103.9128912,1.3980616,,1
704,83,way/534638687,103.9128912,1.3980616,way/383281858,103.9127283,1.3981735,,1
705,83,way/383281858,103.9127283,1.3981735,way/635650898,103.9118284,1.3988199,,1
706,83,way/635650898,103.9118284,1.3988199,Bet Blks 187/188(65279),103.9109875 (,1.3993093,,1
707,83,Bet Blks 187/188(65279),103.9109875 (,1.3993093,way/476147260,103.9108068,1.3995509,,1
708,83,way/476147260,103.9108068,1.3995509,way/476147259,103.9104045,1.3998445,,1
709,83,way/476147259,103.9104045,1.3998445,way/476147263,103.9100284,1.4001315,,1
710,83,way/476147263,103.9100284,1.4001315,way/476147265,103.9097563,1.4003306,,1
711,83,way/476147265,103.9097563,1.4003306,way/649376877,103.9094879,1.4005149,,1
712,83,way/649376877,103.9094879,1.4005149,way/476147266,103.9091688,1.4007446,,1
713,83,way/476147266,103.9091688,1.4007446,way/325024330,103.9090054,1.4008666,,1
714,83,way/325024330,103.9090054,1.4008666,way/75138966,103.9088496,1.4009776,,1
715,83,way/75138966,103.9088496,1.4009776,way/512918167,103.9084788,1.4012476,,1
716,83,way/512918167,103.9084788,1.4012476,way/476147269,103.9079509,1.4016329,,1
717,83,way/476147269,103.9079509,1.4016329,Opp Punggol Sec/Blk 195E(65289),103.907635,1.401732,,1
718,83,Opp Punggol Sec/Blk 195E(65289),103.907635,1.401732,way/476147268,103.9074903,1.4019613,,1
719,83,way/476147268,103.9074903,1.4019613,way/476147272,103.9071374,1.4022023,,1
720,83,way/476147272,103.9071374,1.4022023,way/476147274,103.9068376,1.402409,,1
721,83,way/476147274,103.9068376,1.402409,way/476147273,103.9065073,1.4026478,,1
722,83,way/476147273,103.9065073,1.4026478,way/74962086,103.9062669,1.4028164,,1
723,83,way/74962086,103.9062669,1.4028164,way/582412253,103.9060832,1.4029351,,1
724,83,way/582412253,103.9060832,1.4029351,Blk 298(65229),103.9055521,1.4032091,,1
725,83,Blk 298(65229),103.9055521,1.4032091,way/476389393,103.9049679,1.4036357,,1
726,83,way/476389393,103.9049679,1.4036357,way/476389392,103.9046897,1.4038113,,1
727,83,way/476389392,103.9046897,1.4038113,way/620275278,103.9043156,1.4040446,,1
728,83,way/620275278,103.9043156,1.4040446,way/445282964,103.9039709,1.4042547,,1
729,83,way/445282964,103.9039709,1.4042547,way/173767826,103.9037589,1.4042144,,1
730,83,way/173767826,103.9037589,1.4042144,way/445282968,103.9035946,1.4039482,,1
731,83,way/445282968,103.9035946,1.4039482,way/652306771,103.9032771,1.403441,,1
732,83,way/652306771,103.9032771,1.403441,way/724076800,103.9030445,1.4030729,,1
733,83,way/724076800,103.9030445,1.4030729,way/173768002,103.9030095,1.4030891,,1
734,83,way/173768002,103.9030095,1.4030891,way/325024332,103.9026466,1.4033011,,1
735,83,way/325024332,103.9026466,1.4033011,Punggol Temp Int(65009),103.9025242,1.404107,,1
736,84,Punggol Temp Int(65009),103.9025242,1.404107,way/325024332,103.9026466,1.4033011,,-1
737,84,way/325024332,103.9026466,1.4033011,way/173767827,103.9029803,1.4031145,,-1
738,84,way/173767827,103.9029803,1.4031145,way/724076802,103.9031708,1.4034225,,-1
739,84,way/724076802,103.9031708,1.4034225,way/476395133,103.9034199,1.4038215,,-1
740,84,way/476395133,103.9034199,1.4038215,way/708819911,103.9035459,1.4040253,,-1
741,84,way/708819911,103.9035459,1.4040253,way/445282971,103.903687,1.404257,,-1
742,84,way/445282971,103.903687,1.404257,way/74953813,103.9037954,1.4044306,,-1
743,84,way/74953813,103.9037954,1.4044306,way/74962089,103.9038671,1.4044623,,-1
744,84,way/74962089,103.9038671,1.4044623,way/445282963,103.9040093,1.4043935,,-1
745,84,way/445282963,103.9040093,1.4043935,way/74962070,103.9045282,1.4041069,,-1
746,84,way/74962070,103.9045282,1.4041069,Blk 303D(65221),103.9048174,1.4040774,,-1
747,84,Blk 303D(65221),103.9048174,1.4040774,way/476389391,103.9050768,1.4037792,,-1
748,84,way/476389391,103.9050768,1.4037792,way/476389390,103.9053743,1.4035741,,-1
749,84,way/476389390,103.9053743,1.4035741,way/476389868,103.9055932,1.4034265,,-1
750,84,way/476389868,103.9055932,1.4034265,way/780127637,103.9057832,1.403307,,-1
751,84,way/780127637,103.9057832,1.403307,way/476389869,103.9060854,1.4030945,,-1
752,84,way/476389869,103.9060854,1.4030945,way/582412258,103.9063295,1.4031766,,-1
753,84,way/582412258,103.9063295,1.4031766,way/166527474,103.9065385,1.4036537,,-1
754,84,way/166527474,103.9065385,1.4036537,Blk 301A(65091),103.9065771,1.4040152,,-1
755,84,Blk 301A(65091),103.9065771,1.4040152,way/476393001,103.9067656,1.4041376,,-1
756,84,way/476393001,103.9067656,1.4041376,way/476393002,103.9069684,1.4045755,,-1
757,84,way/476393002,103.9069684,1.4045755,way/476393006,103.9071328,1.404913,,-1
758,84,way/476393006,103.9071328,1.404913,way/649440497,103.907257,1.4051535,,-1
759,84,way/649440497,103.907257,1.4051535,way/476158179,103.9074024,1.4054328,,-1
760,84,way/476158179,103.9074024,1.4054328,way/630420275,103.907371,1.4060246,,-1
761,84,way/630420275,103.907371,1.4060246,way/476396168,103.906692,1.4064645,,-1
762,84,way/476396168,103.906692,1.4064645,way/620219321,103.9059022,1.4069423,,-1
763,84,way/620219321,103.9059022,1.4069423,way/500372423,103.905355,1.4072998,,-1
764,84,way/500372423,103.905355,1.4072998,way/445716773,103.9054432,1.407509,,-1
765,84,way/445716773,103.9054432,1.407509,Aft Punggol Dr(65489),103.9056935,1.4081396,,-1
766,84,Aft Punggol Dr(65489),103.9056935,1.4081396,way/166523290,103.9059341,1.4087071,,-1
767,84,way/166523290,103.9059341,1.4087071,way/720099566,103.9050813,1.4100762,,-1
768,84,way/720099566,103.9050813,1.4100762,way/166523291,103.9032213,1.4105852,,-1
769,84,way/166523291,103.9032213,1.4105852,way/166523292,103.9026127,1.409934,,-1
770,84,way/166523292,103.9026127,1.409934,way/476158177,103.9023574,1.4093949,,-1
771,84,way/476158177,103.9023574,1.4093949,way/534633473,103.9022558,1.4091713,,-1
772,84,way/534633473,103.9022558,1.4091713,way/101125017,103.9021916,1.4091479,,-1
773,84,way/101125017,103.9021916,1.4091479,way/582412242,103.9020349,1.409249,,-1
774,84,way/582412242,103.9020349,1.409249,Blk 310B(65469),103.9011984,1.4097733,,-1
775,84,Blk 310B(65469),103.9011984,1.4097733,way/620224679,103.9003028,1.4103394,,-1
776,84,way/620224679,103.9003028,1.4103394,way/582303281,103.8999793,1.4105435,,-1
777,84,way/582303281,103.8999793,1.4105435,way/534630352,103.8997429,1.4106791,,-1
778,84,way/534630352,103.8997429,1.4106791,way/534630359,103.8996763,1.4107696,,-1
779,84,way/534630359,103.8996763,1.4107696,way/582303297,103.8997826,1.4109653,,-1
780,84,way/582303297,103.8997826,1.4109653,Nibong Stn Exit A(65619),103.89998,1.41148,,-1
781,84,Nibong Stn Exit A(65619),103.89998,1.41148,way/620236891,103.9003382,1.4119826,,-1
782,84,way/620236891,103.9003382,1.4119826,way/582303300,103.9006243,1.4125294,,-1
783,84,way/582303300,103.9006243,1.4125294,way/465518991,103.9007991,1.4128816,,-1
784,84,way/465518991,103.9007991,1.4128816,way/534629589,103.9010229,1.4136174,,-1
785,84,way/534629589,103.9010229,1.4136174,way/620238003,103.9012458,1.4143699,,-1
786,84,way/620238003,103.9012458,1.4143699,way/718284956,103.9013089,1.4145672,,-1
787,84,way/718284956,103.9013089,1.4145672,way/620238002,103.9014486,1.4149777,,-1
788,84,way/620238002,103.9014486,1.4149777,Samudera Stn Exit A(65629),103.90221,1.41612,,-1
789,84,Samudera Stn Exit A(65629),103.90221,1.41612,way/163790537,103.9046752,1.4175392,,-1
790,84,way/163790537,103.9046752,1.4175392,Bef Punggol Pt Stn(65639),103.90559,1.41746,,-1
791,84,Bef Punggol Pt Stn(65639),103.90559,1.41746,way/476138599,103.907877,1.4166549,,-1
792,84,way/476138599,103.907877,1.4166549,way/546138268,103.9096031,1.4163313,,-1
793,84,way/546138268,103.9096031,1.4163313,Opp Track 22(65121),103.9098961,1.4185387,,-1
794,84,Opp Track 22(65121),103.9098961,1.4185387,way/715630948,103.9100145,1.4190751,,-1
795,84,way/715630948,103.9100145,1.4190751,way/680824451,103.9100786,1.4192908,,-1
796,84,way/680824451,103.9100786,1.4192908,way/646655709,103.9101745,1.4195965,,-1
797,84,way/646655709,103.9101745,1.4195965,way/646655698,103.9103094,1.4200367,,-1
798,84,way/646655698,103.9103094,1.4200367,Punggol Rd End(65139),103.9104942,1.4211193,,-1
799,84,Punggol Rd End(65139),103.9104942,1.4211193,way/646655698,103.9103094,1.4200367,,-1
800,84,way/646655698,103.9103094,1.4200367,way/646655709,103.9101745,1.4195965,,-1
801,84,way/646655709,103.9101745,1.4195965,way/680824451,103.9100786,1.4192908,,-1
802,84,way/680824451,103.9100786,1.4192908,way/715630948,103.9100145,1.4190751,,-1
803,84,way/715630948,103.9100145,1.4190751,Aft Track 22(65129),103.9098961,1.4185387,,-1
804,84,Aft Track 22(65129),103.9098961,1.4185387,way/546138268,103.9096031,1.4163313,,-1
805,84,way/546138268,103.9096031,1.4163313,way/476138599,103.907877,1.4166549,,-1
806,84,way/476138599,103.907877,1.4166549,Aft Punggol Pt Stn(65631),103.90552,1.4172,,-1
807,84,Aft Punggol Pt Stn(65631),103.90552,1.4172,way/620243236,103.9050616,1.4173944,,-1
808,84,way/620243236,103.9050616,1.4173944,way/476138601,103.9047475,1.4173977,,-1
809,84,way/476138601,103.9047475,1.4173977,way/535773824,103.9044415,1.4173359,,-1
810,84,way/535773824,103.9044415,1.4173359,way/539309563,103.9042423,1.4172761,,-1
811,84,way/539309563,103.9042423,1.4172761,way/582303329,103.9040596,1.4171915,,-1
812,84,way/582303329,103.9040596,1.4171915,Samudera Stn Exit B(65621),103.90243,1.41592,,-1
813,84,Samudera Stn Exit B(65621),103.90243,1.41592,way/476138603,103.9010562,1.4132074,,-1
814,84,way/476138603,103.9010562,1.4132074,way/32760126,103.9009383,1.4128345,,-1
815,84,way/32760126,103.9009383,1.4128345,way/476138604,103.9005705,1.4120834,,-1
816,84,way/476138604,103.9005705,1.4120834,Nibong Stn Exit B(65611),103.90036,1.41134,,-1
817,84,Nibong Stn Exit B(65611),103.90036,1.41134,way/465523920,103.9001194,1.4107994,,-1
818,84,way/465523920,103.9001194,1.4107994,way/534630355,103.9009161,1.4100871,,-1
819,84,way/534630355,103.9009161,1.4100871,Blk 312 CP(65461),103.90135,1.40988,,-1
820,84,Blk 312 CP(65461),103.90135,1.40988,way/476138609,103.901764,1.4095556,,-1
821,84,way/476138609,103.901764,1.4095556,way/218215371,103.9021156,1.409527,,-1
822,84,way/218215371,103.9021156,1.409527,way/720099570,103.9023753,1.4096869,,-1
823,84,way/720099570,103.9023753,1.4096869,way/720099569,103.9024756,1.4099225,,-1
824,84,way/720099569,103.9024756,1.4099225,way/218215304,103.9026321,1.4102279,,-1
825,84,way/218215304,103.9026321,1.4102279,way/720099568,103.903938,1.4106904,,-1
826,84,way/720099568,103.903938,1.4106904,way/720099567,103.9042427,1.4105744,,-1
827,84,way/720099567,103.9042427,1.4105744,way/720099566,103.9050813,1.4100762,,-1
828,84,way/720099566,103.9050813,1.4100762,way/720099565,103.905905,1.4094891,,-1
829,84,way/720099565,103.905905,1.4094891,way/720099564,103.9059748,1.4093476,,-1
830,84,way/720099564,103.9059748,1.4093476,Bef Punggol Dr(65481),103.90887,1.40763,,-1
831,84,Bef Punggol Dr(65481),103.90887,1.40763,way/476139395,103.9057141,1.407862,,-1
832,84,way/476139395,103.9057141,1.407862,way/218215387,103.9057298,1.4073974,,-1
833,84,way/218215387,103.9057298,1.4073974,way/197540847,103.9064268,1.4068125,,-1
834,84,way/197540847,103.9064268,1.4068125,way/476139920,103.9071824,1.4063593,,-1
835,84,way/476139920,103.9071824,1.4063593,way/476139922,103.9073972,1.406214,,-1
836,84,way/476139922,103.9073972,1.406214,way/630420271,103.9075782,1.4060872,,-1
837,84,way/630420271,103.9075782,1.4060872,way/500372303,103.907765,1.4059554,,-1
838,84,way/500372303,103.907765,1.4059554,way/35091539,103.9077724,1.4058461,,-1
839,84,way/35091539,103.9077724,1.4058461,way/582412250,103.9076448,1.4056145,,-1
840,84,way/582412250,103.9076448,1.4056145,way/476165173,103.9072599,1.4048565,,-1
841,84,way/476165173,103.9072599,1.4048565,Blk 604A(65099),103.9071851,1.404533,,-1
842,84,Blk 604A(65099),103.9071851,1.404533,way/476393004,103.9068709,1.4040526,,-1
843,84,way/476393004,103.9068709,1.4040526,way/476393003,103.9067239,1.4037235,,-1
844,84,way/476393003,103.9067239,1.4037235,way/649439226,103.9065849,1.403412,,-1
845,84,way/649439226,103.9065849,1.403412,way/582412257,103.9064348,1.4030605,,-1
846,84,way/582412257,103.9064348,1.4030605,way/74662287,103.9063456,1.4028375,,-1
847,84,way/74662287,103.9063456,1.4028375,way/74962086,103.9062669,1.4028164,,-1
848,84,way/74962086,103.9062669,1.4028164,Blk 298(65229),103.9055521,1.4032091,,-1
849,84,Blk 298(65229),103.9055521,1.4032091,way/476389393,103.9049679,1.4036357,,-1
850,84,way/476389393,103.9049679,1.4036357,way/476389392,103.9046897,1.4038113,,-1
851,84,way/476389392,103.9046897,1.4038113,way/620275278,103.9043156,1.4040446,,-1
852,84,way/620275278,103.9043156,1.4040446,way/445283019,103.9038944,1.4041362,,-1
853,84,way/445283019,103.9038944,1.4041362,way/445282968,103.9035946,1.4039482,,-1
854,84,way/445282968,103.9035946,1.4039482,way/652306771,103.9032771,1.403441,,-1
855,84,way/652306771,103.9032771,1.403441,way/724076800,103.9030445,1.4030729,,-1
856,84,way/724076800,103.9030445,1.4030729,way/173767827,103.9029803,1.4031145,,-1
857,84,way/173767827,103.9029803,1.4031145,Punggol Temp Int(65009),103.9025242,1.404107,,-1